ProbeName	Transcript_ID	Species	Amadid	Description
DETOX_626_PI422610884	AGAP009192-RA	Anopheles gambiae	27057	GSTE5 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N20
DETOX_627_PI422610884	AGAP009192-RA	Anopheles gambiae	27057	GSTE5 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N20; alternative detox probe for AG_DETOX_P209
DETOX_628_PI422610884	AGAP009191-RA	Anopheles gambiae	27057	GSTE6 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N24
DETOX_629_PI422610884	AGAP009191-RA	Anopheles gambiae	27057	GSTE6 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N24
DETOX_63_PI422610884	AGAP012401-RA	Anopheles gambiae	27057	AGM1 - Maltase-like protein Agm1; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1O23; alternative detox probe for AG_DETOX_P021
DETOX_630_PI422610884	AGAP009191-RA	Anopheles gambiae	27057	GSTE6 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N24; alternative detox probe for AG_DETOX_P210
DETOX_631_PI422610884	AGAP009196-RA	Anopheles gambiae	27057	GSTE7 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C1
DETOX_632_PI422610884	AGAP009196-RA	Anopheles gambiae	27057	GSTE7 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C1
DETOX_633_PI422610884	AGAP009196-RA	Anopheles gambiae	27057	GSTE7 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C1; alternative detox probe for AG_DETOX_P211
DETOX_634_PI422610884	AGAP000165-RA	Anopheles gambiae	27057	GSTMS1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C2
DETOX_635_PI422610884	AGAP000165-RA	Anopheles gambiae	27057	GSTMS1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C2
DETOX_636_PI422610884	AGAP000165-RA	Anopheles gambiae	27057	GSTMS1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C2; alternative detox probe for AG_DETOX_P212
DETOX_637_PI422610884	AGAP000163-RA	Anopheles gambiae	27057	GSTMS2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C6
DETOX_638_PI422610884	AGAP000163-RA	Anopheles gambiae	27057	GSTMS2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C6
DETOX_639_PI422610884	AGAP000163-RA	Anopheles gambiae	27057	GSTMS2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C6; alternative detox probe for AG_DETOX_P213
DETOX_64_PI422610884	AGAP006226-RA	Anopheles gambiae	27057	Aldehyde_oxidase - Aldehyde oxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B18
DETOX_640_PI422610884	AGAP009946-RA	Anopheles gambiae	27057	GSTMS3 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C10
DETOX_641_PI422610884	AGAP009946-RA	Anopheles gambiae	27057	GSTMS3 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C10
DETOX_642_PI422610884	AGAP009946-RA	Anopheles gambiae	27057	GSTMS3 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C10; alternative detox probe for AG_DETOX_P214
DETOX_643_PI422610884	AGAP005749-RA	Anopheles gambiae	27057	GSTO1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C17
DETOX_644_PI422610884	AGAP005749-RA	Anopheles gambiae	27057	GSTO1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C17
DETOX_645_PI422610884	AGAP005749-RA	Anopheles gambiae	27057	GSTO1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C17; alternative detox probe for AG_DETOX_P215
DETOX_646_PI422610884	AGAP010404-RA	Anopheles gambiae	27057	GSTS1_1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B1
DETOX_647_PI422610884	AGAP010404-RA	Anopheles gambiae	27057	GSTS1_1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B1
DETOX_648_PI422610884	AGAP010404-RA	Anopheles gambiae	27057	GSTS1_1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B1; alternative detox probe for AG_DETOX_P216
DETOX_649_PI422610884	AGAP010404-PC	Anopheles gambiae	27057	GSTS1_2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C14
DETOX_65_PI422610884	AGAP006226-RA	Anopheles gambiae	27057	Aldehyde_oxidase - Aldehyde oxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B18
DETOX_650_PI422610884	AGAP010404-PC	Anopheles gambiae	27057	GSTS1_2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C14
DETOX_651_PI422610884	AGAP010404-PC	Anopheles gambiae	27057	GSTS1_2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C14; alternative detox probe for AG_DETOX_P217
DETOX_652_PI422610884	AGAP000761-RA	Anopheles gambiae	27057	GSTT1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C9
DETOX_653_PI422610884	AGAP000761-RA	Anopheles gambiae	27057	GSTT1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C9
DETOX_654_PI422610884	AGAP000761-RA	Anopheles gambiae	27057	GSTT1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C9; alternative detox probe for AG_DETOX_P218
DETOX_655_PI422610884	AGAP000888-RA	Anopheles gambiae	27057	GSTT2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C13
DETOX_656_PI422610884	AGAP000888-RA	Anopheles gambiae	27057	GSTT2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C13
DETOX_657_PI422610884	AGAP000888-RA	Anopheles gambiae	27057	GSTT2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C13; alternative detox probe for AG_DETOX_P219
DETOX_658_PI422610884	AGAP000947-RA	Anopheles gambiae	27057	GSTU1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N15
DETOX_659_PI422610884	AGAP000947-RA	Anopheles gambiae	27057	GSTU1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N15
DETOX_66_PI422610884	AGAP006226-RA	Anopheles gambiae	27057	Aldehyde_oxidase - Aldehyde oxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B18; alternative detox probe for AG_DETOX_P022
DETOX_660_PI422610884	AGAP000947-RA	Anopheles gambiae	27057	GSTU1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N15; alternative detox probe for AG_DETOX_P220
DETOX_661_PI422610884	AGAP003257-RA	Anopheles gambiae	27057	GSTU2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N19
DETOX_662_PI422610884	AGAP003257-RA	Anopheles gambiae	27057	GSTU2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N19
DETOX_663_PI422610884	AGAP003257-RA	Anopheles gambiae	27057	GSTU2 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N19; alternative detox probe for AG_DETOX_P221
DETOX_664_PI422610884	AGAP009342-RA	Anopheles gambiae	27057	GSTU3 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N23
DETOX_665_PI422610884	AGAP009342-RA	Anopheles gambiae	27057	GSTU3 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N23
DETOX_666_PI422610884	AGAP009342-RA	Anopheles gambiae	27057	GSTU3 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N23; alternative detox probe for AG_DETOX_P222
DETOX_667_PI422610884	AGAP009190-RA	Anopheles gambiae	27057	GSTU4 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C5
DETOX_668_PI422610884	AGAP009190-RA	Anopheles gambiae	27057	GSTU4 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C5
DETOX_669_PI422610884	AGAP009190-RA	Anopheles gambiae	27057	GSTU4 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C5; alternative detox probe for AG_DETOX_P223
DETOX_67_PI422610884	AGAP002317-RA	Anopheles gambiae	27057	Alpha_amylase - Alpha amylase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N8
DETOX_670_PI422610884	AGAP002898-RA	Anopheles gambiae	27057	GSTZ1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C21
DETOX_671_PI422610884	AGAP002898-RA	Anopheles gambiae	27057	GSTZ1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C21
DETOX_672_PI422610884	AGAP002898-RA	Anopheles gambiae	27057	GSTZ1 - Glutathion S-transferase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1C21; alternative detox probe for AG_DETOX_P224
DETOX_673_PI422610884	AGAP011300-RA	Anopheles gambiae	27057	NADH_b5_red - NADH-cytochrome B5 reductase
DETOX_674_PI422610884	AGAP011300-RA	Anopheles gambiae	27057	NADH_b5_red - NADH-cytochrome B5 reductase
DETOX_675_PI422610884	AGAP011300-RA	Anopheles gambiae	27057	NADH_b5_red - NADH-cytochrome B5 reductase ; alternative detox probe for AG_DETOX_P225
DETOX_676_PI422610884	AGAP010039-RA	Anopheles gambiae	27057	NADH_dehyd - From Vontas et al. (2005)
DETOX_677_PI422610884	AGAP010039-RA	Anopheles gambiae	27057	NADH_dehyd - From Vontas et al. (2005)
DETOX_678_PI422610884	AGAP010039-RA	Anopheles gambiae	27057	NADH_dehyd - (from Vontas 2005) ; alternative detox probe for AG_DETOX_P226
DETOX_679_PI422610884	AGAP000500-RA	Anopheles gambiae	27057	NADPH_P450_red - NADPH Cytochrome P450 reductase; suspected Ensembl annotation error; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1F24
DETOX_68_PI422610884	AGAP002317-RA	Anopheles gambiae	27057	Alpha_amylase - Alpha amylase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N8
DETOX_680_PI422610884	AGAP000500-RA	Anopheles gambiae	27057	NADPH_P450_red - NADPH Cytochrome P450 reductase; suspected Ensembl annotation error; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1F24
DETOX_681_PI422610884	AGAP000500-RA	Anopheles gambiae	27057	NADPH_P450_red - NADPH Cytochrome P450 reductase; suspected Ensembl annotation error; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1F24; alternative detox probe for AG_DETOX_P227
DETOX_682_PI422610884	AGAP003516-RA	Anopheles gambiae	27057	NIT8492 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A1
DETOX_683_PI422610884	AGAP003516-RA	Anopheles gambiae	27057	NIT8492 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A1
DETOX_684_PI422610884	AGAP003516-RA	Anopheles gambiae	27057	NIT8492 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A1; alternative detox probe for AG_DETOX_P228
DETOX_685_PI422610884	AGAP012801-RA	Anopheles gambiae	27057	NIT8503 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B2
DETOX_686_PI422610884	AGAP012801-RA	Anopheles gambiae	27057	NIT8503 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B2
DETOX_687_PI422610884	AGAP012801-RA	Anopheles gambiae	27057	NIT8503 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B2; alternative detox probe for AG_DETOX_P229
DETOX_688_PI422610884	AGAP003515-RA	Anopheles gambiae	27057	NIT8537 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A4
DETOX_689_PI422610884	AGAP003515-RA	Anopheles gambiae	27057	NIT8537 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A4
DETOX_69_PI422610884	AGAP002317-RA	Anopheles gambiae	27057	Alpha_amylase - Alpha amylase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N8; alternative detox probe for AG_DETOX_P023
DETOX_690_PI422610884	AGAP003515-RA	Anopheles gambiae	27057	NIT8537 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2A4; alternative detox probe for AG_DETOX_P230
DETOX_691_PI422610884	AGAP012379-RA	Anopheles gambiae	27057	NIT8730 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B4
DETOX_692_PI422610884	AGAP012379-RA	Anopheles gambiae	27057	NIT8730 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B4
DETOX_693_PI422610884	AGAP012379-RA	Anopheles gambiae	27057	NIT8730 - Nitrilase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B4; alternative detox probe for AG_DETOX_P231
DETOX_694_PI422610884	AGAP009033-RA	Anopheles gambiae	27057	PX1 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J1
DETOX_695_PI422610884	AGAP009033-RA	Anopheles gambiae	27057	PX1 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J1
DETOX_696_PI422610884	AGAP009033-RA	Anopheles gambiae	27057	PX1 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J1; alternative detox probe for AG_DETOX_P232
DETOX_697_PI422610884	AGAP004036-RA	Anopheles gambiae	27057	PX10 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J19
DETOX_698_PI422610884	AGAP004036-RA	Anopheles gambiae	27057	PX10 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J19
DETOX_699_PI422610884	AGAP004036-RA	Anopheles gambiae	27057	PX10 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J19; alternative detox probe for AG_DETOX_P233
DETOX_7_PI422610884	AGAP006273-RA	Anopheles gambiae	27057	ABCB3 - ABC transporter
DETOX_70_PI422610884	AGAP007809-RA	Anopheles gambiae	27057	AP7862 - Amino peptidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B1
DETOX_700_PI422610884	AGAP004038-RA	Anopheles gambiae	27057	PX11 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J23
DETOX_701_PI422610884	AGAP004038-RA	Anopheles gambiae	27057	PX11 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J23
DETOX_702_PI422610884	AGAP004038-RA	Anopheles gambiae	27057	PX11 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J23; alternative detox probe for AG_DETOX_P234
DETOX_703_PI422610884	AGAP007237-RA	Anopheles gambiae	27057	PX12 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J4
DETOX_704_PI422610884	AGAP007237-RA	Anopheles gambiae	27057	PX12 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J4
DETOX_705_PI422610884	AGAP007237-RA	Anopheles gambiae	27057	PX12 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J4; alternative detox probe for AG_DETOX_P235
DETOX_706_PI422610884	AGAP008350-RA	Anopheles gambiae	27057	PX13A - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J8
DETOX_707_PI422610884	AGAP008350-RA	Anopheles gambiae	27057	PX13A - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J8
DETOX_708_PI422610884	AGAP008350-RA	Anopheles gambiae	27057	PX13A - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J8; alternative detox probe for AG_DETOX_P236
DETOX_709_PI422610884	AGAP008350-RA	Anopheles gambiae	27057	PX13B - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J12
DETOX_71_PI422610884	AGAP007809-RA	Anopheles gambiae	27057	AP7862 - Amino peptidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B1
DETOX_710_PI422610884	AGAP008350-RA	Anopheles gambiae	27057	PX13B - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J12
DETOX_711_PI422610884	AGAP008350-RA	Anopheles gambiae	27057	PX13B - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J12; alternative detox probe for AG_DETOX_P237
DETOX_712_PI422610884	AGAP003714-RA	Anopheles gambiae	27057	PX14 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J16
DETOX_713_PI422610884	AGAP003714-RA	Anopheles gambiae	27057	PX14 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J16
DETOX_714_PI422610884	AGAP003714-RA	Anopheles gambiae	27057	PX14 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J16; alternative detox probe for AG_DETOX_P238
DETOX_715_PI422610884	AGAP000051-RA	Anopheles gambiae	27057	PX15 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J20
DETOX_716_PI422610884	AGAP000051-RA	Anopheles gambiae	27057	PX15 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J20
DETOX_717_PI422610884	AGAP000051-RA	Anopheles gambiae	27057	PX15 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J20; alternative detox probe for AG_DETOX_P239
DETOX_718_PI422610884	AGAP003502-RA	Anopheles gambiae	27057	PX16 - Peroxidase; suspected Ensembl annotation error; cross-hyb with PX16 (AGAP012561-RA); target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B3
DETOX_719_PI422610884	AGAP003502-RA	Anopheles gambiae	27057	PX16 - Peroxidase; suspected Ensembl annotation error; cross-hyb with PX16 (AGAP012561-RA); target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B3
DETOX_72_PI422610884	AGAP007809-RA	Anopheles gambiae	27057	AP7862 - Amino peptidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B1; alternative detox probe for AG_DETOX_P024
DETOX_720_PI422610884	AGAP003502-RA	Anopheles gambiae	27057	PX16 - Peroxidase; suspected Ensembl annotation error; cross-hyb with PX16 (AGAP012561-RA); target probed by LSTM-AGAM-DETOX V3 probe agam-detox-2B3; alternative detox probe for AG_DETOX_P240
DETOX_721_PI422610884	AGAP009978-RA	Anopheles gambiae	27057	PX2 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J5
DETOX_722_PI422610884	AGAP009978-RA	Anopheles gambiae	27057	PX2 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J5
DETOX_723_PI422610884	AGAP009978-RA	Anopheles gambiae	27057	PX2 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J5; alternative detox probe for AG_DETOX_P241
DETOX_724_PI422610884	AGAP011216-RA	Anopheles gambiae	27057	PX3 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J9
DETOX_725_PI422610884	AGAP011216-RA	Anopheles gambiae	27057	PX3 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J9
DETOX_726_PI422610884	AGAP011216-RA	Anopheles gambiae	27057	PX3 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J9; alternative detox probe for AG_DETOX_P242
DETOX_727_PI422610884	AGAP010810-RA	Anopheles gambiae	27057	PX4A - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J13
DETOX_728_PI422610884	AGAP010810-RA	Anopheles gambiae	27057	PX4A - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J13
DETOX_729_PI422610884	AGAP010810-RA	Anopheles gambiae	27057	PX4A - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J13; alternative detox probe for AG_DETOX_P243
DETOX_73_PI422610884	AGAP006022-RA	Anopheles gambiae	27057	Bhlh_PAS - Putative methoprene-tolerant protein (mutants resistant to JH agonist insecticides)
DETOX_730_PI422610884	AGAP010810-RA	Anopheles gambiae	27057	PX4B - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J17
DETOX_731_PI422610884	AGAP010810-RA	Anopheles gambiae	27057	PX4B - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J17
DETOX_732_PI422610884	AGAP010810-RA	Anopheles gambiae	27057	PX4B - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J17; alternative detox probe for AG_DETOX_P244
DETOX_733_PI422610884	AGAP010735-RA	Anopheles gambiae	27057	PX5A - Peroxidase; cross-hyb with PX5A; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J21
DETOX_734_PI422610884	AGAP010735-RA	Anopheles gambiae	27057	PX5A - Peroxidase; cross-hyb with PX5A; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J21
DETOX_735_PI422610884	AGAP010735-RA	Anopheles gambiae	27057	PX5A - Peroxidase; cross-hyb with PX5A; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J21; alternative detox probe for AG_DETOX_P245
DETOX_736_PI422610884	AGAP010735-RA	Anopheles gambiae	27057	PX5B - Peroxidase; cross-hyb with PX5B; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J2
DETOX_737_PI422610884	AGAP010735-RA	Anopheles gambiae	27057	PX5B - Peroxidase; cross-hyb with PX5B; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J2
DETOX_738_PI422610884	AGAP010735-RA	Anopheles gambiae	27057	PX5B - Peroxidase; cross-hyb with PX5B; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J2; alternative detox probe for AG_DETOX_P246
DETOX_739_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX6 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J3
DETOX_74_PI422610884	AGAP006022-RA	Anopheles gambiae	27057	Bhlh_PAS - Putative methoprene-tolerant protein (mutants resistant to JH agonist insecticides)
DETOX_740_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX6 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J3
DETOX_741_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX6 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J3; alternative detox probe for AG_DETOX_P247
DETOX_742_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX7 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J7
DETOX_743_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX7 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J7
DETOX_744_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX7 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J7; alternative detox probe for AG_DETOX_P248
DETOX_745_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX8 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J11
DETOX_746_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX8 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J11
DETOX_747_PI422610884	AGAP010899-RA	Anopheles gambiae	27057	PX8 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J11; alternative detox probe for AG_DETOX_P249
DETOX_748_PI422610884	AGAP010734-RA	Anopheles gambiae	27057	PX9 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J15
DETOX_749_PI422610884	AGAP010734-RA	Anopheles gambiae	27057	PX9 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J15
DETOX_75_PI422610884	AGAP006022-RA	Anopheles gambiae	27057	Bhlh_PAS - Putative methoprene-tolerant protein (mutants resistant to JH agonist insecticides) ; alternative detox probe for AG_DETOX_P025
DETOX_750_PI422610884	AGAP010734-RA	Anopheles gambiae	27057	PX9 - Peroxidase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J15; alternative detox probe for AG_DETOX_P250
DETOX_751_PI422610884	AGAP004422-RA	Anopheles gambiae	27057	RPL19 - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B21
DETOX_752_PI422610884	AGAP004422-RA	Anopheles gambiae	27057	RPL19 - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B21
DETOX_753_PI422610884	AGAP004422-RA	Anopheles gambiae	27057	RPL19 - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B21; alternative detox probe for AG_DETOX_P252
DETOX_754_PI422610884	AGAP012100-RA	Anopheles gambiae	27057	RPS26 - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B2
DETOX_755_PI422610884	AGAP012100-RA	Anopheles gambiae	27057	RPS26 - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B2
DETOX_756_PI422610884	AGAP012100-RA	Anopheles gambiae	27057	RPS26 - House-keeping gene; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1B2; alternative detox probe for AG_DETOX_P253
DETOX_757_PI422610884	AGAP010517-RA	Anopheles gambiae	27057	SOD1 - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J24
DETOX_758_PI422610884	AGAP010517-RA	Anopheles gambiae	27057	SOD1 - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J24
DETOX_759_PI422610884	AGAP010517-RA	Anopheles gambiae	27057	SOD1 - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1J24; alternative detox probe for AG_DETOX_P254
DETOX_76_PI422610884	AGAP004904-RA	Anopheles gambiae	27057	CAT1 - Catalase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N13
DETOX_760_PI422610884	AGAP005234-RA	Anopheles gambiae	27057	SOD2 - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N1
DETOX_761_PI422610884	AGAP005234-RA	Anopheles gambiae	27057	SOD2 - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N1
DETOX_762_PI422610884	AGAP005234-RA	Anopheles gambiae	27057	SOD2 - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N1; alternative detox probe for AG_DETOX_P255
DETOX_763_PI422610884	AGAP010347-RA	Anopheles gambiae	27057	SOD3A - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N5
DETOX_764_PI422610884	AGAP010347-RA	Anopheles gambiae	27057	SOD3A - Superoxide dismutase; target probed by LSTM-AGAM-DETOX V3 probe agam-detox-1N5
